พิจิตร	379.2969	495.09686	625.71924	773.9756	943.28436	1137.8202	1362.7036	1624.2429	1930.2439	2290.4072	2716.8406	3224.7227	3833.1653	4566.339	5454.9453
พิษณุโลก	5635.8184	7356.4434	9297.309	11500.189	14015.88	16906.408	20247.86	24133.967	28680.71	34032.23	40368.43	47914.844	56955.445	67849.37	81052.805
ภูเก็ต	5272.099	6881.6797	8697.287	10758.001	13111.336	15815.318	18941.121	22576.43	26829.742	31835.89	37763.17	44822.563	53279.71	63470.574	75821.9
มหาสารคาม	826.6089	1078.9739	1363.6416	1686.7395	2055.7173	2479.6729	2969.7654	3539.7432	4206.617	4991.528	5920.862	7027.6987	8353.689	9951.508	11888.064
มุกดาหาร	291.40338	380.36932	480.7229	594.6242	724.69946	874.156	1046.9277	1247.8612	1482.9534	1759.657	2087.274	2477.4658	2944.9155	3508.1926	4190.8843
ยะลา	633.8064	827.30853	1045.579	1293.3159	1576.2314	1901.3014	2277.0823	2714.1155	3225.4443	3827.2783	4539.8496	5388.5225	6405.2324	7630.3677	9115.231
ยโสธร	1527.1967	1993.4524	2519.3887	3116.3264	3798.0293	4581.306	5486.774	6539.833	7771.912	9222.069	10939.056	12983.986	15433.813	18385.855	21963.73
ระนอง	1471.8794	1921.2466	2428.1328	3003.4487	3660.4595	4415.3647	5288.035	6302.951	7490.403	8888.033	10542.828	12513.688	14874.779	17719.895	21168.174
ระยอง	12322.016	16083.947	20327.406	25143.732	30643.977	36963.758	44269.42	52765.91	62706.8	74407.234	88260.55	104759.836	124525.984	148344.2	177211.88
ราชบุรี	8663.863	11308.955	14292.619	17679.078	21546.414	25989.982	31126.746	37100.805	44090.453	52317.266	62057.813	73658.805	87556.8	104303.875	124601.336
ร้อยเอ็ด	724.9121	946.229	1195.8744	1479.2219	1802.8048	2174.6016	2604.3987	3104.2527	3689.0818	4377.426	5192.425	6163.089	7325.9443	8727.186	10425.489
ลพบุรี	4590.837	5992.427	7573.4204	9367.848	11417.084	13771.656	16493.543	19659.098	23362.795	27722.047	32883.402	39030.58	46394.89	55268.89	66024.18
ลำปาง	2197.5713	2868.4934	3625.2935	4484.2617	5465.203	6592.305	7895.2354	9410.543	11183.453	13270.168	15740.838	18683.406	22208.604	26456.465	31604.875
ลำพูน	1016.7345	1327.1453	1677.2886	2074.7012	2528.5464	3050.0146	3652.832	4353.9087	5174.168	6139.6133	7282.7007	8644.118	10275.096	12240.424	14622.401
ศรีสะเกษ	548.7992	716.3485	905.3441	1119.8541	1364.8246	1646.2957	1971.6761	2350.0938	2792.8423	3313.9573	3930.9575	4665.8047	5546.1514	6606.9697	7892.681
สกลนคร	977.83875	1276.3745	1613.1228	1995.3322	2431.8152	2933.3342	3513.0903	4187.3467	4976.2266	5904.7383	7004.096	8313.432	9882.015	11772.158	14063.012
สงขลา	10920.4795	14254.52	18015.316	22283.822	27158.455	32759.408	39234.11	46764.188	55574.38	65943.98	78221.58	92844.2	110362.11	131471.19	157055.38
สตูล	195.61897	255.34177	322.70908	399.17096	486.49045	586.82056	702.8021	837.6887	995.506	1181.257	1401.186	1663.1216	1976.9204	2355.048	2813.3389
สมุทรสงคราม	716.85266	935.709	1182.5789	1462.7761	1782.7615	2150.4246	2575.443	3069.7397	3648.067	4328.758	5134.696	6094.568	7244.4946	8630.156	10309.578
สมุทรสาคร	6834.6787	8921.317	11275.046	13946.527	16997.36	20502.766	24555.016	29267.781	34781.72	41271.62	48955.668	58107.367	69071.1	82282.41	98294.5
สระบุรี	6081.9297	7938.753	10033.25	12410.504	15125.327	18244.66	21850.61	26044.328	30950.977	36726.1	43563.85	51707.613	61463.836	73220.086	87468.664
สระแก้ว	4203.5913	5486.955	6934.589	8577.653	10454.033	12609.993	15102.283	18000.816	21392.1	25383.64	30109.625	35738.273	42481.395	50606.855	60454.914
สิงห์บุรี	154.62837	201.83667	255.08763	315.52747	384.54974	463.85635	555.5348	662.1568	786.90454	933.73267	1107.5771	1314.626	1562.6704	1861.564	2223.823
สุพรรณบุรี	2624.1199	3425.268	4328.963	5354.6567	6525.999	7871.871	9427.699	11237.128	13354.159	15845.904	18796.13	22309.852	26519.29	31591.66	37739.375
สุราษฎร์ธานี	9217.301	12031.357	15205.613	18808.395	22922.77	27650.188	33115.082	39470.754	46906.89	55659.223	66021.984	78364.03	93149.805	110966.664	132560.7
สุรินทร์	788.52795	1029.2668	1300.8203	1609.0334	1961.0128	2365.4373	2832.952	3376.6714	4012.823	4761.5737	5648.094	6703.9404	7968.8438	9493.053	11340.394
สุโขทัย	358.23132	467.59995	590.9678	730.99023	890.8959	1074.6274	1287.0211	1534.0349	1823.0411	2163.2014	2565.9512	3045.6262	3620.2769	4312.731	5151.9854
หนองคาย	366.82053	478.81143	605.13715	748.51685	912.2565	1100.3933	1317.8795	1570.8159	1866.7515	2215.0676	2627.474	3118.6501	3707.079	4416.1357	5275.5127
หนองบัวลำภู	355.25186	463.71082	586.05255	724.9104	883.4861	1065.6895	1276.3167	1521.276	1807.8784	2145.2095	2544.6096	3020.2952	3590.1663	4276.861	5109.135
อำนาจเจริญ	895.3455	1168.6959	1477.0352	1827.0002	2226.6604	2685.8699	3216.716	3834.09	4556.418	5406.5977	6413.2104	7612.0864	9048.34	10779.025	12876.616
อุดรธานี	1464.5818	1911.721	2416.094	2988.5574	3642.3105	4393.473	5261.817	6271.7007	7453.2646	8843.966	10490.556	12451.645	14801.028	17632.035	21063.217
อุตรดิตถ์	1367.0516	1784.4148	2255.2004	2789.542	3399.7603	4100.901	4911.4194	5854.0527	6956.9336	8255.024	9791.964	11622.459	13815.393	16457.877	19660.568
อุทัยธานี	1387.3025	1810.8483	2288.608	2830.865	3450.1226	4161.6494	4984.175	5940.7715	7059.9897	8377.31	9937.017	11794.627	14020.045	16701.674	19951.807
อุบลราชธานี	5599.139	7308.5654	9236.799	11425.344	13924.661	16796.377	20116.08	23976.895	28494.049	33810.74	40105.7	47603	56584.766	67407.79	80525.3
อ่างทอง	858.6844	1120.8422	1416.5562	1752.1914	2135.4868	2575.8933	3085.0034	3677.0984	4369.8496	5185.218	6150.6133	7300.3994	8677.844	10337.664	12349.366
เชียงราย	5429.1016	7086.615	8956.291	11078.373	13501.79	16286.297	19505.186	23248.754	27628.729	32783.96	38887.754	46157.37	54866.37	65360.72	78079.87
เชียงใหม่	13472.392	17585.535	22225.16	27491.135	33504.88	40414.67	48402.39	57692.11	68561.08	81353.85	96500.5	114540.16	136151.66	162193.53	193756.28
เพชรบุรี	5399.0986	7047.452	8906.795	11017.149	13427.174	16196.292	19397.393	23120.273	27476.043	32602.783	38672.844	45902.285	54563.156	64999.508	77648.37
เพชรบูรณ์	2955.001	3857.1677	4874.812	6029.838	7348.8774	8864.454	10616.461	12654.045	15038.018	17843.953	21166.182	25122.955	29863.17	35575.13	42498.023
เลย	2161.492	2821.399	3565.7742	4410.64	5375.477	6484.074	7765.613	9256.042	10999.844	13052.299	15482.406	18376.664	21843.984	26022.105	31085.988
แพร่	311.46802	406.55972	513.8232	635.5672	774.5988	934.3462	1119.0142	1333.783	1585.0625	1880.8185	2230.9937	2648.0522	3147.6882	3749.7498	4479.448
แม่ฮ่องสอน	560.2748	731.3276	924.27515	1143.2706	1393.3635	1680.7202	2012.9045	2399.2349	2851.2415	3383.2532	4013.155	4763.368	5662.123	6745.123	8057.719
